episodio,recompensa,passos,sucesso,epsilon
0,-1334.5999999999958,125,1,1.0
1,-5243.9000000000015,300,0,0.995
2,-1251.1999999999957,137,1,0.990025
3,-9979.100000000024,300,0,0.985074875
4,-1302.1999999999957,119,1,0.9801495006250001
5,-7238.200000000028,300,0,0.9752487531218751
6,-987.5999999999941,152,1,0.9703725093562657
7,-1909.2999999999943,182,1,0.9655206468094844
8,-3417.6999999999966,268,1,0.960693043575437
9,-4559.500000000006,272,1,0.9558895783575597
10,-7965.6000000000095,300,0,0.9511101304657719
11,-496.29999999999916,91,1,0.946354579813443
12,-691.5999999999966,119,1,0.9416228069143757
13,-3408.9999999999923,224,1,0.9369146928798039
14,-9667.600000000019,300,0,0.9322301194154049
15,-119.89999999999975,46,1,0.9275689688183278
16,572.7999999999996,66,1,0.9229311239742362
17,397.49999999999966,66,1,0.918316468354365
18,-7586.30000000002,300,0,0.9137248860125932
19,187.099999999999,74,1,0.9091562615825302
20,-1878.0999999999917,167,1,0.9046104802746175
21,652.5999999999998,44,1,0.9000874278732445
22,-1192.1999999999966,114,1,0.8955869907338783
23,309.7999999999994,57,1,0.8911090557802088
24,618.7999999999997,52,1,0.8866535105013078
25,890.1000000000001,52,1,0.8822202429488013
26,-1595.4999999999973,165,1,0.8778091417340573
27,175.89999999999895,74,1,0.8734200960253871
28,393.7999999999996,59,1,0.8690529955452602
29,-431.1,93,1,0.8647077305675338
30,-970.2999999999962,144,1,0.8603841919146962
31,-38.60000000000093,87,1,0.8560822709551227
32,253.0999999999998,52,1,0.851801859600347
33,653.8,50,1,0.8475428503023453
34,61.89999999999907,90,1,0.8433051360508336
35,-1685.6999999999935,173,1,0.8390886103705794
36,693.5999999999997,44,1,0.8348931673187264
37,472.3999999999993,63,1,0.8307187014821328
38,-2777.1999999999916,191,1,0.8265651079747222
39,-51.10000000000048,87,1,0.8224322824348486
40,-414.0999999999991,109,1,0.8183201210226743
41,897.9000000000001,32,1,0.8142285204175609
42,322.8999999999992,81,1,0.810157377815473
43,733.5000000000001,51,1,0.8061065909263957
44,-5635.900000000011,300,0,0.8020760579717637
45,-356.89999999999793,85,1,0.798065677681905
46,804.5,37,1,0.7940753492934954
47,-154.5000000000008,92,1,0.7901049725470279
48,-4613.099999999993,300,0,0.7861544476842928
49,809.0,35,1,0.7822236754458713
50,739.8,43,1,0.778312557068642
51,-614.2999999999976,103,1,0.7744209942832988
52,541.3999999999997,40,1,0.7705488893118823
53,-2205.1999999999916,225,1,0.7666961448653229
54,245.19999999999948,64,1,0.7628626641409962
55,818.5000000000002,48,1,0.7590483508202912
56,-3599.2000000000057,216,1,0.7552531090661897
57,520.3,64,1,0.7514768435208588
58,774.1,34,1,0.7477194593032545
59,476.0999999999997,55,1,0.7439808620067382
60,392.09999999999957,75,1,0.7402609576967045
61,-2503.6999999999935,192,1,0.736559652908221
62,1096.1,28,1,0.7328768546436799
63,1047.0,25,1,0.7292124703704616
64,886.7,34,1,0.7255664080186093
65,871.7,36,1,0.7219385759785162
66,1242.9,28,1,0.7183288830986236
67,18.199999999999477,68,1,0.7147372386831305
68,937.6,50,1,0.7111635524897149
69,133.39999999999952,70,1,0.7076077347272662
70,885.1,44,1,0.7040696960536299
71,534.5999999999993,54,1,0.7005493475733617
72,-717.7999999999989,96,1,0.697046600835495
73,235.39999999999873,80,1,0.6935613678313175
74,855.1000000000001,32,1,0.6900935609921609
75,-1928.6999999999962,152,1,0.6866430931872001
76,-228.7999999999994,104,1,0.6832098777212641
77,608.5999999999997,46,1,0.6797938283326578
78,655.6999999999998,57,1,0.6763948591909945
79,822.9000000000001,45,1,0.6730128848950395
80,1101.1000000000001,38,1,0.6696478204705644
81,-221.9999999999983,95,1,0.6662995813682115
82,284.39999999999986,71,1,0.6629680834613705
83,905.8,39,1,0.6596532430440636
84,-971.3999999999972,101,1,0.6563549768288433
85,779.4,45,1,0.653073201944699
86,121.29999999999961,97,1,0.6498078359349755
87,-2234.5999999999945,171,1,0.6465587967553006
88,454.69999999999993,71,1,0.6433260027715241
89,880.9000000000001,43,1,0.6401093727576664
90,1044.1,29,1,0.6369088258938781
91,861.0,29,1,0.6337242817644086
92,606.4999999999997,64,1,0.6305556603555866
93,1196.7,20,1,0.6274028820538087
94,718.3999999999999,44,1,0.6242658676435396
95,243.4999999999992,67,1,0.6211445383053219
96,668.6999999999999,46,1,0.6180388156137953
97,843.8,38,1,0.6149486215357263
98,553.3999999999997,57,1,0.6118738784280476
99,841.6,31,1,0.6088145090359074
100,373.7999999999995,43,1,0.6057704364907278
101,919.4000000000001,43,1,0.6027415843082742
102,281.09999999999957,65,1,0.5997278763867329
103,737.0999999999998,62,1,0.5967292370047992
104,1129.9,19,1,0.5937455908197752
105,675.5,49,1,0.5907768628656763
106,769.8000000000001,49,1,0.5878229785513479
107,926.7,46,1,0.5848838636585911
108,781.9000000000001,34,1,0.5819594443402982
109,549.4999999999998,58,1,0.5790496471185967
110,982.0,35,1,0.5761543988830038
111,815.7,35,1,0.5732736268885887
112,943.8000000000001,29,1,0.5704072587541458
113,721.6999999999999,53,1,0.567555222460375
114,482.89999999999975,58,1,0.5647174463480732
115,1125.8,26,1,0.5618938591163328
116,1259.8,22,1,0.5590843898207511
117,1172.2,19,1,0.5562889678716474
118,842.9000000000001,43,1,0.5535075230322891
