episodio,recompensa,passos,sucesso,epsilon
71,-4130.900000000002,205,1,0.9789221146537114
72,-5914.900000000023,300,0,0.9786284380193153
73,-7425.700000000013,300,0,0.9783348494879096
74,-7831.400000000014,300,0,0.9780413490330633
75,-7423.400000000016,300,0,0.9777479366283534
76,-7196.200000000016,300,0,0.9774546122473649
77,-5963.400000000012,300,0,0.9771613758636907
78,-5565.600000000003,300,0,0.9768682274509316
79,-7573.700000000021,300,0,0.9765751669826963
80,-7866.4000000000015,300,0,0.9762821944326016
81,-7558.300000000024,300,0,0.9759893097742718
82,-959.199999999997,129,1,0.9756965129813395
83,-4043.7000000000003,257,1,0.9754038040274452
84,-6103.000000000016,300,0,0.975111182886237
85,-4916.70000000001,277,1,0.9748186495313712
86,-8905.000000000047,300,0,0.9745262039365118
87,-8069.800000000019,300,0,0.9742338460753309
88,-655.9999999999974,105,1,0.9739415759215083
89,-8395.000000000024,300,0,0.9736493934487319
90,-6119.300000000016,300,0,0.9733572986306973
91,-5569.400000000001,300,0,0.9730652914411081
92,-5697.90000000001,300,0,0.9727733718536757
93,-5925.700000000011,300,0,0.9724815398421197
94,-759.4999999999992,93,1,0.9721897953801671
95,-5756.100000000013,300,0,0.9718981384415531
96,-6047.800000000014,300,0,0.9716065690000207
97,-5673.800000000007,285,1,0.9713150870293208
98,-721.0999999999984,102,1,0.9710236925032121
99,-6400.000000000014,300,0,0.9707323853954611
100,-6159.000000000017,300,0,0.9704411656798425
101,-114.2000000000013,96,1,0.9701500333301386
102,-8634.900000000012,300,0,0.9698589883201396
103,-6136.100000000005,300,0,0.9695680306236436
104,-6831.200000000023,300,0,0.9692771602144565
105,-5188.2000000000035,300,0,0.9689863770663922
106,-6027.900000000021,300,0,0.9686956811532723
107,-7978.700000000015,300,0,0.9684050724489264
108,-9060.000000000016,300,0,0.9681145509271917
109,-8515.50000000002,300,0,0.9678241165619136
110,-8019.200000000016,300,0,0.967533769326945
111,-5408.40000000001,300,0,0.967243509196147
112,-622.2999999999971,101,1,0.9669533361433882
113,-7334.700000000021,300,0,0.9666632501425452
114,-5455.400000000009,300,0,0.9663732511675024
115,-5555.5000000000155,300,0,0.9660833391921522
116,-5217.599999999999,300,0,0.9657935141903946
117,-4122.099999999999,233,1,0.9655037761361375
118,-8195.500000000038,300,0,0.9652141250032966
119,-9257.700000000015,185,1,0.9649245607657957
120,-8616.400000000012,300,0,0.964635083397566
121,-4701.600000000004,254,1,0.9643456928725468
122,-10602.90000000002,300,0,0.9640563891646851
123,-5619.500000000013,300,0,0.9637671722479357
124,-8346.300000000025,300,0,0.9634780420962614
125,-6497.500000000018,300,0,0.9631889986836326
126,-6291.200000000029,300,0,0.9629000419840276
127,-887.0999999999977,108,1,0.9626111719714324
128,-2846.9999999999964,171,1,0.962322388619841
129,220.0999999999991,75,1,0.962033691903255
130,-6494.600000000023,300,0,0.9617450817956841
131,-534.8999999999988,85,1,0.9614565582711454
132,-951.7999999999967,112,1,0.9611681213036641
133,-6764.4000000000215,300,0,0.960879770867273
134,-5077.400000000003,300,0,0.9605915069360129
135,-1560.5999999999954,117,1,0.9603033294839322
136,-8158.100000000029,300,0,0.960015238485087
137,-1221.8999999999965,136,1,0.9597272339135414
138,-6685.60000000002,300,0,0.9594393157433674
139,-6232.300000000019,300,0,0.9591514839486444
140,-2344.599999999993,199,1,0.9588637385034599
141,-8965.000000000007,300,0,0.9585760793819088
142,-6238.9000000000115,300,0,0.9582885065580943
143,-5978.200000000004,300,0,0.9580010200061269
144,-4694.9,300,0,0.957713619700125
145,-6831.000000000008,300,0,0.957426305614215
146,-5125.400000000007,300,0,0.9571390777225308
147,-4379.300000000008,249,1,0.9568519359992141
148,-5538.200000000008,300,0,0.9565648804184144
149,-10455.80000000002,300,0,0.9562779109542888
150,-6789.70000000001,300,0,0.9559910275810025
151,-251.89999999999952,81,1,0.9557042302727282
152,-3678.499999999996,226,1,0.9554175190036465
153,-6322.000000000007,300,0,0.9551308937479454
154,-5123.30000000002,255,1,0.954844354479821
155,-6569.500000000019,300,0,0.954557901173477
156,-7650.5000000000155,300,0,0.954271533803125
157,-5729.500000000007,300,0,0.9539852523429841
158,-3946.700000000004,208,1,0.9536990567672813
159,-5984.800000000002,300,0,0.9534129470502511
160,-6535.200000000015,300,0,0.9531269231661361
161,-7186.800000000027,300,0,0.9528409850891864
162,-6234.500000000022,300,0,0.9525551327936597
163,-5473.699999999999,300,0,0.9522693662538216
164,-6692.600000000013,300,0,0.9519836854439455
165,-4512.700000000006,281,1,0.9516980903383123
166,-995.8999999999961,125,1,0.9514125809112108
167,-1179.5999999999972,128,1,0.9511271571369375
168,-6327.100000000004,300,0,0.9508418189897965
169,-5820.300000000004,300,0,0.9505565664440996
170,-2205.6999999999935,180,1,0.9502713994741664
171,-5692.000000000016,300,0,0.9499863180543242
172,-8413.800000000028,300,0,0.9497013221589079
173,-929.199999999997,118,1,0.9494164117622602
174,-6589.900000000008,300,0,0.9491315868387316
175,-6227.900000000012,300,0,0.94884684736268
176,-5092.200000000008,300,0,0.9485621933084712
177,-1915.1999999999953,165,1,0.9482776246504787
178,-5428.899999999991,300,0,0.9479931413630835
179,-6071.500000000009,300,0,0.9477087434206747
180,-612.8999999999975,112,1,0.9474244307976485
181,-7161.300000000031,300,0,0.9471402034684092
182,-3531.299999999999,249,1,0.9468560614073688
183,-7415.000000000027,300,0,0.9465720045889466
184,-9372.700000000013,300,0,0.94628803298757
185,-6958.200000000032,300,0,0.9460041465776737
186,-6729.700000000023,300,0,0.9457203453337004
187,-2208.399999999991,208,1,0.9454366292301003
188,-1784.0999999999954,155,1,0.9451529982413313
189,-5185.200000000017,300,0,0.9448694523418589
190,-5425.700000000004,300,0,0.9445859915061564
191,-5942.300000000005,300,0,0.9443026157087046
192,-5851.50000000001,300,0,0.944019324923992
193,-2568.499999999995,156,1,0.9437361191265148
194,-6928.400000000011,300,0,0.9434529982907769
195,-6405.999999999996,300,0,0.9431699623912897
196,-1368.999999999996,119,1,0.9428870114025724
197,-8387.200000000017,300,0,0.9426041452991516
198,-12955.200000000026,300,0,0.9423213640555619
199,-1430.3999999999942,163,1,0.9420386676463453
200,-4622.300000000003,258,1,0.9417560560460514
201,-2981.4999999999945,165,1,0.9414735292292377
202,-6448.800000000007,300,0,0.941191087170469
203,-686.1999999999981,80,1,0.9409087298443178
204,-6715.20000000002,300,0,0.9406264572253645
205,-2093.7999999999956,146,1,0.9403442692881969
206,-7751.800000000019,300,0,0.9400621660074104
207,-2456.9999999999905,217,1,0.9397801473576083
208,-887.8999999999979,138,1,0.939498213313401
209,-7160.100000000017,300,0,0.939216363849407
210,-5905.200000000013,300,0,0.9389345989402522
211,-4409.600000000003,209,1,0.9386529185605702
212,-6285.6000000000195,300,0,0.9383713226850021
213,-6837.700000000012,300,0,0.9380898112881967
214,-6056.300000000011,196,1,0.9378083843448103
215,-8022.2000000000235,300,0,0.9375270418295069
216,-7981.600000000028,300,0,0.937245783716958
217,-6871.70000000003,300,0,0.9369646099818429
218,-5468.499999999998,292,1,0.9366835205988484
219,-1688.7999999999943,173,1,0.9364025155426687
220,-2164.399999999992,179,1,0.9361215947880059
221,-717.0999999999977,98,1,0.9358407583095696
222,292.99999999999875,82,1,0.9355600060820768
223,-1887.199999999994,195,1,0.9352793380802522
224,-2835.199999999995,189,1,0.9349987542788282
225,-8300.000000000015,300,0,0.9347182546525445
226,-5063.799999999999,300,0,0.9344378391761489
227,-1198.4999999999982,102,1,0.9341575078243961
228,-2365.899999999992,210,1,0.9338772605720488
229,-6632.700000000012,300,0,0.9335970973938772
230,-12789.500000000025,300,0,0.9333170182646591
231,-7253.700000000015,300,0,0.9330370231591797
232,-5865.5000000000155,300,0,0.932757112052232
233,-1940.3999999999942,199,1,0.9324772849186164
234,-5560.000000000007,279,1,0.9321975417331408
235,-5632.100000000002,300,0,0.9319178824706209
236,750.4000000000001,48,1,0.9316383071058798
237,-5921.400000000011,300,0,0.9313588156137481
238,378.1999999999996,47,1,0.931079407969064
239,-152.00000000000148,115,1,0.9308000841466733
240,-7023.800000000025,300,0,0.9305208441214293
241,-1122.8999999999987,132,1,0.930241687868193
242,-1651.799999999993,200,1,0.9299626153618326
243,-2655.599999999993,219,1,0.929683626577224
244,-4804.000000000011,246,1,0.9294047214892509
245,-5494.300000000005,300,0,0.9291259000728042
246,-6342.700000000015,300,0,0.9288471623027823
247,-8965.900000000016,300,0,0.9285685081540915
248,-5966.200000000024,283,1,0.9282899376016454
249,-2981.499999999996,164,1,0.9280114506203649
250,-6110.40000000001,300,0,0.9277330471851789
251,-7950.900000000021,300,0,0.9274547272710234
252,-1788.6999999999962,177,1,0.9271764908528422
253,-5832.7000000000035,300,0,0.9268983379055863
254,-1770.8999999999965,155,1,0.9266202684042146
255,-5294.800000000014,300,0,0.9263422823236934
256,-6327.200000000015,300,0,0.9260643796389963
257,-3652.300000000006,238,1,0.9257865603251046
258,-971.3999999999975,88,1,0.9255088243570071
259,-4316.300000000015,249,1,0.9252311717097
260,-1640.9999999999945,166,1,0.9249536023581871
261,-2691.4999999999923,200,1,0.9246761162774797
262,-6806.800000000007,300,0,0.9243987134425965
263,-6278.20000000001,300,0,0.9241213938285637
264,-5573.0,300,0,0.9238441574104151
265,-3201.399999999992,212,1,0.923567004163192
266,-6361.900000000004,300,0,0.9232899340619432
267,-7105.400000000029,300,0,0.9230129470817245
268,-6187.50000000002,276,1,0.9227360431976
269,-5425.500000000011,258,1,0.9224592223846408
270,-6089.400000000011,300,0,0.9221824846179255
271,-4841.200000000003,300,0,0.9219058298725402
272,-6782.700000000015,300,0,0.9216292581235784
273,-7348.200000000007,300,0,0.9213527693461414
274,426.69999999999936,48,1,0.9210763635153376
275,-2295.899999999992,208,1,0.9208000406062831
276,-7353.800000000027,300,0,0.9205238005941012
277,-6528.100000000012,300,0,0.9202476434539231
278,-4231.700000000002,250,1,0.919971569160887
279,-4102.099999999997,217,1,0.9196955776901388
280,-1452.8999999999942,164,1,0.9194196690168318
281,-6807.700000000017,300,0,0.9191438431161267
282,-6014.500000000011,245,1,0.918868099963192
283,-2468.8999999999955,160,1,0.918592439533203
284,37.899999999999295,78,1,0.9183168618013431
285,-7259.100000000007,300,0,0.9180413667428027
286,-1522.4999999999973,179,1,0.9177659543327799
287,-4591.7000000000135,226,1,0.91749062454648
288,-1953.499999999996,155,1,0.9172153773591161
289,-9024.200000000019,255,1,0.9169402127459083
290,-5423.6,300,0,0.9166651306820846
291,-6641.900000000009,300,0,0.9163901311428799
292,-8241.300000000016,300,0,0.9161152141035371
293,-8813.400000000023,300,0,0.9158403795393061
294,1043.5,36,1,0.9155656274254443
295,-6860.500000000011,300,0,0.9152909577372167
296,-1758.2999999999952,172,1,0.9150163704498956
297,-4542.100000000013,254,1,0.9147418655387607
298,-6544.600000000019,300,0,0.9144674429790991
299,-1526.6999999999985,88,1,0.9141931027462054
300,-2747.6999999999916,219,1,0.9139188448153815
301,-2731.5999999999963,154,1,0.913644669161937
302,-6293.80000000001,300,0,0.9133705757611884
303,-9430.900000000016,300,0,0.9130965645884601
304,-5665.200000000017,300,0,0.9128226356190836
305,-9131.70000000004,300,0,0.912548788828398
306,-5665.800000000012,197,1,0.9122750241917494
307,-8101.200000000023,300,0,0.912001341684492
308,-3828.000000000006,231,1,0.9117277412819866
309,-5844.100000000011,300,0,0.9114542229596021
310,-5313.800000000005,300,0,0.9111807866927143
311,-7626.400000000007,214,1,0.9109074324567065
312,-2679.4999999999927,229,1,0.9106341602269695
313,-8895.000000000036,300,0,0.9103609699789015
314,-2238.299999999995,149,1,0.9100878616879078
315,-6600.7000000000135,300,0,0.9098148353294014
316,-6374.800000000025,300,0,0.9095418908788027
317,-6674.400000000007,300,0,0.909269028311539
318,-632.2999999999989,102,1,0.9089962476030455
319,-8205.900000000021,300,0,0.9087235487287647
320,-8091.900000000014,300,0,0.9084509316641461
321,-1470.999999999995,157,1,0.9081783963846469
322,-8686.500000000016,300,0,0.9079059428657316
323,-7146.6000000000295,300,0,0.9076335710828719
324,-6374.300000000019,300,0,0.9073612810115471
325,-4914.299999999999,300,0,0.9070890726272437
326,-4494.400000000005,283,1,0.9068169459054556
327,-6751.200000000012,300,0,0.9065449008216839
328,-3447.6999999999975,237,1,0.9062729373514374
329,-3497.6,201,1,0.906001055470232
330,-941.6999999999967,110,1,0.9057292551535909
331,-8388.200000000017,300,0,0.9054575363770448
332,-8102.200000000028,300,0,0.9051858991161318
333,-220.2000000000004,92,1,0.904914343346397
334,-1597.0999999999954,136,1,0.9046428690433931
335,-347.70000000000016,110,1,0.9043714761826801
336,-735.1999999999992,118,1,0.9041001647398254
337,-1805.999999999994,164,1,0.9038289346904035
338,-7466.900000000036,300,0,0.9035577860099964
339,-1916.7999999999947,158,1,0.9032867186741934
340,-8348.600000000013,300,0,0.9030157326585911
341,-5860.500000000015,300,0,0.9027448279387936
342,-438.6999999999972,80,1,0.902474004490412
343,-7318.000000000029,300,0,0.902203262289065
344,-1396.0999999999976,94,1,0.9019326013103783
345,-940.499999999996,125,1,0.9016620215299852
346,-1078.8999999999974,119,1,0.9013915229235262
347,-150.00000000000034,94,1,0.9011211054666491
348,-5583.900000000017,300,0,0.9008507691350092
349,-5800.800000000005,300,0,0.9005805139042687
350,-2469.2999999999915,199,1,0.9003103397500974
351,-7125.600000000028,300,0,0.9000402466481724
352,-2576.599999999991,209,1,0.8997702345741779
353,-7067.200000000012,300,0,0.8995003035038057
354,-6695.700000000017,300,0,0.8992304534127546
355,-7148.900000000015,300,0,0.8989606842767308
356,-7103.200000000021,300,0,0.8986909960714479
357,-1959.1999999999935,183,1,0.8984213887726265
358,-7200.100000000013,300,0,0.8981518623559946
359,-4749.500000000007,275,1,0.8978824167972879
360,-2648.1999999999944,187,1,0.8976130520722487
361,-5451.100000000009,243,1,0.8973437681566271
362,-1887.9999999999968,121,1,0.8970745650261801
363,-1285.7999999999956,172,1,0.8968054426566723
364,-2732.6999999999907,200,1,0.8965364010238753
365,-6368.600000000017,300,0,0.8962674401035682
366,-5447.700000000004,300,0,0.8959985598715371
367,-4659.400000000005,284,1,0.8957297603035757
368,-304.300000000001,80,1,0.8954610413754847
369,-4566.2000000000135,248,1,0.895192403063072
370,-1072.9999999999977,98,1,0.8949238453421531
371,-304.79999999999984,63,1,0.8946553681885505
372,-632.7999999999987,90,1,0.894386971578094
373,-205.10000000000048,90,1,0.8941186554866206
374,-4168.500000000004,198,1,0.8938504198899747
375,-2332.3999999999937,148,1,0.8935822647640077
376,-1279.399999999997,138,1,0.8933141900845786
377,240.6999999999997,70,1,0.8930461958275532
378,-6874.500000000031,300,0,0.8927782819688049
379,-935.4999999999978,127,1,0.8925104484842143
380,-1741.1999999999912,198,1,0.8922426953496692
381,546.5999999999996,48,1,0.8919750225410643
382,-7434.500000000015,300,0,0.891707430034302
383,-6501.500000000009,300,0,0.8914399178052917
384,-4537.300000000017,242,1,0.8911724858299502
385,-1104.0999999999967,157,1,0.8909051340842012
386,-510.5999999999973,97,1,0.890637862543976
387,-1296.0999999999945,148,1,0.8903706711852128
388,-4748.500000000001,300,0,0.8901035599838573
389,-6767.400000000019,300,0,0.8898365289158622
390,-4949.500000000004,227,1,0.8895695779571875
391,-7.300000000000978,82,1,0.8893027070838003
392,-7554.000000000018,300,0,0.8890359162716752
393,-2129.1999999999957,160,1,0.8887692054967937
394,-5964.00000000002,300,0,0.8885025747351447
395,-4001.899999999999,233,1,0.8882360239627242
396,-1055.199999999998,134,1,0.8879695531555354
397,12.299999999999386,65,1,0.8877031622895888
398,-3073.7999999999956,182,1,0.8874368513409019
399,-3319.799999999998,222,1,0.8871706202854996
400,-1117.699999999998,138,1,0.886904469099414
401,-2283.6999999999925,206,1,0.8866383977586842
402,-1343.499999999995,154,1,0.8863724062393566
403,-3872.500000000005,263,1,0.8861064945174849
404,-688.6999999999986,86,1,0.8858406625691297
405,-4992.999999999999,300,0,0.8855749103703591
406,-3231.7999999999934,220,1,0.885309237897248
407,214.7999999999996,53,1,0.8850436451258789
408,-5940.600000000011,236,1,0.8847781320323411
409,63.89999999999907,112,1,0.8845126985927314
410,-4040.700000000005,253,1,0.8842473447831536
411,-6591.900000000018,300,0,0.8839820705797187
412,-3059.799999999992,212,1,0.8837168759585448
413,536.5999999999995,70,1,0.8834517608957573
414,-5914.400000000003,300,0,0.8831867253674885
415,106.29999999999939,63,1,0.8829217693498783
416,589.0999999999999,49,1,0.8826568928190733
417,-1323.5999999999976,94,1,0.8823920957512277
418,-7352.200000000017,300,0,0.8821273781225023
419,-187.10000000000002,110,1,0.8818627399090656
420,-3654.4999999999977,260,1,0.8815981810870929
421,-366.199999999997,117,1,0.8813337016327668
422,-6621.000000000024,300,0,0.881069301522277
423,-829.0999999999971,118,1,0.8808049807318203
424,532.0999999999996,51,1,0.8805407392376008
425,-3.500000000000682,63,1,0.8802765770158295
426,-718.199999999999,83,1,0.8800124940427247
427,-1576.6999999999962,125,1,0.879748490294512
428,-997.2999999999982,122,1,0.8794845657474236
429,-1393.0999999999958,126,1,0.8792207203776994
430,-1320.6999999999962,129,1,0.8789569541615861
431,-7073.200000000019,300,0,0.8786932670753377
432,424.59999999999957,71,1,0.8784296590952151
433,-273.29999999999984,106,1,0.8781661301974866
434,-1034.6999999999975,129,1,0.8779026803584273
435,-4978.300000000012,285,1,0.8776393095543198
436,-7432.500000000008,300,0,0.8773760177614536
437,-929.0999999999977,111,1,0.8771128049561252
438,-5710.700000000015,276,1,0.8768496711146384
439,-915.3999999999988,80,1,0.876586616213304
440,-878.3999999999979,136,1,0.8763236402284401
441,-2008.799999999996,116,1,0.8760607431363716
442,-1114.6999999999962,114,1,0.8757979249134308
443,-3647.1,221,1,0.8755351855359568
444,-6485.400000000011,300,0,0.8752725249802961
445,-5915.100000000018,300,1,0.875009943222802
446,168.39999999999873,87,1,0.8747474402398352
447,-3931.600000000007,276,1,0.8744850160077633
448,-5845.10000000001,300,0,0.874222670502961
449,-7772.5000000000055,300,0,0.8739604037018102
450,-1839.3999999999928,218,1,0.8736982155806996
451,-1706.5999999999958,126,1,0.8734361061160254
452,-1578.0999999999967,167,1,0.8731740752841907
453,-354.20000000000016,119,1,0.8729121230616055
454,-5051.000000000022,295,1,0.872650249424687
455,-114.50000000000034,86,1,0.8723884543498597
456,-4085.1000000000035,196,1,0.8721267378135548
457,-5280.900000000009,300,0,0.8718650997922107
458,-2152.299999999996,158,1,0.871603540262273
459,-450.2999999999994,100,1,0.8713420592001944
460,-5282.700000000012,300,0,0.8710806565824344
461,-1693.0999999999976,132,1,0.8708193323854597
462,-438.59999999999866,121,1,0.8705580865857441
463,-3782.6999999999985,219,1,0.8702969191597684
464,-978.5999999999973,151,1,0.8700358300840204
465,-4689.600000000004,244,1,0.8697748193349952
466,-2994.999999999993,192,1,0.8695138868891947
467,-4905.500000000009,300,1,0.869253032723128
468,-5063.800000000014,276,1,0.8689922568133112
469,-3170.299999999996,167,1,0.8687315591362672
470,-6630.200000000008,202,1,0.8684709396685264
471,-4996.800000000012,272,1,0.8682103983866258
472,547.2999999999997,58,1,0.8679499352671098
473,-6689.800000000011,300,0,0.8676895502865297
474,370.3999999999995,73,1,0.8674292434214438
475,627.1999999999999,51,1,0.8671690146484173
476,-449.49999999999875,80,1,0.8669088639440229
477,-3869.300000000006,260,1,0.8666487912848397
478,-1981.1999999999944,174,1,0.8663887966474543
479,-1725.7999999999934,185,1,0.8661288800084601
480,-2704.4999999999945,178,1,0.8658690413444576
481,-924.599999999995,152,1,0.8656092806320543
482,-3101.4999999999905,236,1,0.8653495978478647
483,-2389.599999999993,186,1,0.8650899929685104
484,-5800.7000000000135,300,0,0.8648304659706199
485,-44.99999999999966,63,1,0.8645710168308287
486,471.59999999999945,48,1,0.8643116455257794
487,-2811.3999999999933,216,1,0.8640523520321217
488,-1196.799999999997,98,1,0.8637931363265121
489,-6686.000000000024,300,0,0.8635339983856142
490,-290.30000000000007,98,1,0.8632749381860986
491,-5800.300000000008,300,0,0.8630159557046427
492,-8331.700000000023,300,0,0.8627570509179314
493,498.49999999999955,64,1,0.8624982238026561
494,-6181.4000000000115,300,0,0.8622394743355153
495,-6690.800000000013,300,0,0.8619808024932146
496,-6282.000000000018,300,0,0.8617222082524667
497,-6206.600000000022,291,1,0.861463691589991
498,-1115.2999999999975,121,1,0.8612052524825141
499,-32.10000000000025,83,1,0.8609468909067693
500,-3736.799999999996,224,1,0.8606886068394973
501,-1599.6999999999953,160,1,0.8604304002574455
502,-1143.399999999995,157,1,0.8601722711373684
503,-4407.700000000006,251,1,0.8599142194560272
504,181.49999999999955,63,1,0.8596562451901905
505,-3573.699999999991,270,1,0.8593983483166334
506,-1930.0999999999913,197,1,0.8591405288121384
507,-6337.400000000012,300,0,0.8588827866534948
508,-5866.600000000011,300,0,0.8586251218174988
509,-1563.6999999999944,179,1,0.8583675342809536
510,-944.1999999999983,97,1,0.8581100240206693
511,-2842.6999999999935,203,1,0.8578525910134631
512,-2285.199999999996,134,1,0.8575952352361591
513,623.0999999999997,38,1,0.8573379566655883
514,-747.1999999999981,122,1,0.8570807552785886
515,-1747.799999999997,141,1,0.8568236310520051
516,-954.899999999995,150,1,0.8565665839626895
517,-7160.500000000011,300,0,0.8563096139875007
518,-5074.100000000013,231,1,0.8560527211033045
519,-329.0000000000001,92,1,0.8557959052869736
520,-1938.3999999999955,167,1,0.8555391665153875
521,-314.5999999999991,84,1,0.855282504765433
522,-3064.299999999994,179,1,0.8550259200140033
523,482.9999999999992,87,1,0.8547694122379992
524,300.39999999999964,63,1,0.8545129814143279
525,-2797.099999999993,193,1,0.8542566275199036
526,-7281.9000000000215,300,0,0.8540003505316477
527,-3747.8000000000025,226,1,0.8537441504264882
528,-2130.599999999992,187,1,0.8534880271813603
529,-756.7999999999967,130,1,0.853231980773206
530,-2240.5999999999945,189,1,0.852976011178974
531,-389.49999999999875,126,1,0.8527201183756203
532,265.5999999999997,63,1,0.8524643023401077
533,-1268.6999999999957,135,1,0.8522085630494057
534,-1795.3999999999974,150,1,0.851952900480491
535,-9517.100000000031,300,0,0.8516973146103469
536,-1558.0999999999967,140,1,0.8514418054159638
537,-1306.9999999999982,131,1,0.8511863728743391
538,-1010.499999999996,140,1,0.8509310169624767
539,-4177.300000000011,249,1,0.850675737657388
540,-1358.5999999999954,166,1,0.8504205349360908
541,-1902.6999999999966,169,1,0.85016540877561
542,-2411.2999999999947,203,1,0.8499103591529773
543,206.3999999999993,63,1,0.8496553860452314
544,-1386.3999999999974,101,1,0.8494004894294178
545,-1028.599999999998,150,1,0.849145669282589
546,-2807.6999999999903,235,1,0.8488909255818043
547,-4546.500000000011,239,1,0.8486362583041298
548,-567.5999999999977,112,1,0.8483816674266386
549,-3976.4999999999986,232,1,0.8481271529264106
550,-1534.3999999999946,142,1,0.8478727147805327
551,-2314.9999999999927,193,1,0.8476183529660986
552,-2559.6999999999944,186,1,0.8473640674602088
553,-8.799999999998477,97,1,0.8471098582399708
554,-4157.6000000000095,235,1,0.8468557252824988
555,-4.000000000000455,64,1,0.846601668564914
556,-802.899999999997,109,1,0.8463476880643446
557,-5082.000000000014,265,1,0.8460937837579253
558,-7784.300000000019,300,0,0.845839955622798
559,-2129.199999999993,185,1,0.8455862036361113
560,-2440.999999999994,204,1,0.8453325277750204
561,-1203.2999999999993,120,1,0.8450789280166879
562,-3337.799999999999,232,1,0.8448254043382829
563,-64.60000000000093,72,1,0.8445719567169815
564,-1347.999999999996,138,1,0.8443185851299664
565,-3601.000000000004,246,1,0.8440652895544274
566,-56.20000000000039,76,1,0.8438120699675611
567,-165.60000000000002,78,1,0.8435589263465708
568,-6001.8000000000175,300,0,0.8433058586686669
569,-1685.6999999999948,133,1,0.8430528669110664
570,-395.99999999999807,101,1,0.8427999510509931
571,-2702.5999999999885,236,1,0.8425471110656779
572,-4425.19999999999,300,0,0.8422943469323583
573,-142.49999999999966,89,1,0.8420416586282786
574,-2246.499999999995,170,1,0.8417890461306902
575,-1949.1999999999962,136,1,0.841536509416851
576,-3356.099999999998,258,1,0.8412840484640259
577,-1324.2999999999975,142,1,0.8410316632494867
578,-1005.8999999999966,116,1,0.8407793537505119
579,-6506.100000000009,300,0,0.8405271199443868
580,-1815.999999999994,163,1,0.8402749618084034
581,-146.69999999999857,87,1,0.840022879319861
